,movie_id,averagerating,title,genres,domestic_gross,foreign_gross,total_gross
40624,tt1433813,7.7,Hubble 3D,Documentary,52400000.0,21500000.0,73900000.0
40641,tt1477855,5.9,Hyde Park on Hudson,"Biography,Comedy,Drama",6400000.0,2500000.0,8900000.0
40642,tt1487931,5.7,Khumba,"Adventure,Animation,Family",1000.0,27200000.0,27201000.0
40652,tt1529567,6.9,Sea Rex 3D: Journey to a Prehistoric World,Documentary,6100000.0,9900000.0,16000000.0
40655,tt1532503,7.2,Beginners,"Comedy,Drama,Romance",5800000.0,8500000.0,14300000.0
40714,tt1632708,6.6,Friends with Benefits,"Comedy,Romance",55800000.0,93700000.0,149500000.0
40727,tt1645170,6.4,The Dictator,Comedy,59700000.0,119700000.0,179400000.0
40758,tt1673697,7.0,The Sapphires,"Biography,Comedy,Drama",2500000.0,18000000.0,20500000.0
40763,tt1678051,4.3,Soldiers of Fortune,"Action,Thriller",38900.0,1500000.0,1538900.0
40792,tt1712170,5.1,Alex Cross,"Action,Crime,Mystery",25900000.0,8700000.0,34600000.0
40804,tt1727776,6.3,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",3700000.0,12400000.0,16100000.0
40896,tt1840417,7.1,The Words,"Drama,Mystery,Romance",11500000.0,1700000.0,13200000.0
41002,tt2006295,6.9,The 33,"Biography,Drama,History",12200000.0,12700000.0,24900000.0
41118,tt2140373,7.5,Saving Mr. Banks,"Biography,Comedy,Drama",83300000.0,34600000.0,117900000.0
41137,tt2172584,6.2,Maps to the Stars,"Comedy,Drama",351000.0,988000.0,1339000.0
41231,tt2293640,6.4,Minions,"Adventure,Animation,Comedy",336000000.0,823400000.0,1159400000.0
41304,tt2390361,7.0,Enough Said,"Comedy,Drama,Romance",17600000.0,7700000.0,25300000.0
41378,tt2531344,6.2,Blockers,Comedy,60300000.0,33700000.0,94000000.0
41404,tt2582500,4.7,Shut In,"Drama,Mystery,Thriller",6900000.0,6200000.0,13100000.0
41410,tt2609912,6.8,Kevin Hart: Let Me Explain,"Comedy,Documentary",32200000.0,74000.0,32274000.0
41464,tt2784678,6.4,Top Five,"Comedy,Romance",25300000.0,800000.0,26100000.0
41492,tt2869728,5.9,Ride Along 2,"Action,Comedy,Crime",91200000.0,33400000.0,124600000.0
41586,tt3170832,8.2,Room,"Drama,Thriller",14700000.0,20700000.0,35400000.0
41668,tt3416532,7.5,A Monster Calls,"Animation,Drama,Fantasy",3700000.0,43600000.0,47300000.0
42171,tt0810819,7.1,The Danish Girl,"Biography,Drama,Romance",11100000.0,53100000.0,64200000.0
42176,tt0945513,7.5,Source Code,"Action,Drama,Sci-Fi",54700000.0,92600000.0,147300000.0
42196,tt1798684,7.4,Southpaw,"Drama,Sport",52400000.0,39500000.0,91900000.0
42334,tt1981115,6.9,Thor: The Dark World,"Action,Adventure,Fantasy",206400000.0,438200000.0,644600000.0
42355,tt2004420,6.3,Neighbors,Comedy,150200000.0,120500000.0,270700000.0
42366,tt2024432,5.7,Identity Thief,"Adventure,Comedy,Crime",134500000.0,39500000.0,174000000.0
42425,tt2084970,8.0,The Imitation Game,"Biography,Drama,Thriller",91100000.0,142400000.0,233500000.0
42492,tt2172935,7.2,Metallica Through the Never,Music,3400000.0,4600000.0,8000000.0
42541,tt2234155,6.3,The Internship,Comedy,44700000.0,48800000.0,93500000.0
42545,tt2239832,5.8,Think Like a Man Too,"Comedy,Romance",65200000.0,5000000.0,70200000.0
42661,tt2388715,6.5,Oculus,"Horror,Mystery",27700000.0,16300000.0,44000000.0
42675,tt2402157,6.3,The November Man,"Action,Crime,Thriller",25000000.0,7500000.0,32500000.0
42682,tt2409300,6.5,Killers,"Action,Crime,Drama",47100000.0,51100000.0,98200000.0
42763,tt2582496,7.8,Me and Earl and the Dying Girl,"Comedy,Drama,Romance",6800000.0,2300000.0,9100000.0
42777,tt2614684,7.2,'71,"Action,Drama,Thriller",1300000.0,355000.0,1655000.0
42802,tt2670556,8.2,I Wish,Fantasy,146000.0,1400000.0,1546000.0
43068,tt3322940,5.4,Annabelle,"Horror,Mystery,Thriller",84300000.0,172800000.0,257100000.0
43251,tt3850590,6.2,Krampus,"Comedy,Fantasy,Horror",42700000.0,18800000.0,61500000.0
43390,tt4258698,6.3,Southside with You,"Biography,Drama,History",6300000.0,208000.0,6508000.0
43599,tt5052474,7.1,Sicario: Day of the Soldado,"Action,Crime,Drama",50100000.0,25800000.0,75900000.0
43722,tt5456546,3.9,Judwaa 2,"Action,Comedy",1400000.0,25500000.0,26900000.0
43786,tt5691024,3.7,Show Dogs,"Adventure,Comedy,Family",17900000.0,21300000.0,39200000.0
43834,tt5848272,7.1,Ralph Breaks the Internet,"Adventure,Animation,Comedy",201100000.0,328100000.0,529200000.0
43897,tt6108178,6.6,Disobedience,"Drama,Romance",3500000.0,4400000.0,7900000.0
44262,tt8716014,7.0,Diana,Mystery,335000.0,21400000.0,21735000.0
44340,tt0881320,5.9,Sanctum,"Adventure,Drama,Thriller",23200000.0,85400000.0,108600000.0
44344,tt0978764,6.1,Sucker Punch,"Action,Adventure,Fantasy",36400000.0,53400000.0,89800000.0
44411,tt1904996,6.2,Parker,"Action,Crime,Thriller",17600000.0,28600000.0,46200000.0
44439,tt1935897,4.9,Amityville: The Awakening,"Horror,Thriller",700.0,7700000.0,7700700.0
44518,tt2070776,6.9,Populaire,"Comedy,Romance,Sport",179000.0,5300000.0,5479000.0
44531,tt2077833,5.9,Rowdy Rathore,Action,777000.0,28600000.0,29377000.0
44610,tt2193215,5.3,The Counselor,"Crime,Drama,Thriller",17000000.0,54000000.0,71000000.0
44624,tt2223990,6.8,Draft Day,"Drama,Sport",28800000.0,620000.0,29420000.0
44731,tt2364841,5.6,Runner Runner,"Crime,Thriller",19300000.0,43400000.0,62700000.0
44733,tt2368254,6.7,A Private War,"Biography,Drama,War",1600000.0,2200000.0,3800000.0
44758,tt2388637,6.4,Ain't Them Bodies Saints,"Crime,Drama,Romance",397000.0,635000.0,1032000.0
44883,tt2649554,6.6,Midnight Special,"Action,Drama,Mystery",3700000.0,2500000.0,6200000.0
44902,tt2713406,7.4,Meerkats,Documentary,778000.0,482000.0,1260000.0
44936,tt2802144,7.7,Kingsman: The Secret Service,"Action,Adventure,Comedy",128300000.0,286100000.0,414400000.0
45063,tt3152624,6.2,Trainwreck,"Comedy,Drama,Romance",110200000.0,30600000.0,140800000.0
45127,tt3300542,5.9,London Has Fallen,"Action,Thriller",62500000.0,143200000.0,205700000.0
45167,tt3429774,3.4,Branded,"Drama,Mystery,Western",354000.0,3400000.0,3754000.0
45324,tt6921996,6.2,Johnny English Strikes Again,"Action,Adventure,Comedy",4400000.0,154500000.0,158900000.0
45644,tt0763831,5.9,A Thousand Words,"Comedy,Drama",18500000.0,3600000.0,22100000.0
45650,tt0884726,5.5,Legends of Oz: Dorothy's Return,"Adventure,Animation,Family",8500000.0,10200000.0,18700000.0
45719,tt1924394,7.0,The Angels' Share,"Comedy,Crime,Drama",347000.0,6700000.0,7047000.0
45834,tt2083383,6.8,Trouble with the Curve,"Drama,Sport",35800000.0,13200000.0,49000000.0
45980,tt2283362,7.0,Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",404500000.0,557600000.0,962100000.0
46029,tt2339741,4.9,The Woman in Black 2: Angel of Death,"Drama,Horror,Thriller",26500000.0,22400000.0,48900000.0
46113,tt2477866,5.0,Journey to the West,"Action,Sport,War",18100.0,205600000.0,205618100.0
46128,tt2513074,6.3,Billy Lynn's Long Halftime Walk,"Action,Drama,Thriller",1700000.0,29200000.0,30900000.0
46205,tt2679042,5.7,Hitman: Agent 47,"Action,Adventure,Crime",22500000.0,59900000.0,82400000.0
46277,tt2870756,6.6,Magic in the Moonlight,"Comedy,Romance",10500000.0,40500000.0,51000000.0
46278,tt2872718,7.9,Nightcrawler,"Crime,Drama,Thriller",32400000.0,6300000.0,38700000.0
46314,tt2967224,5.1,Hot Pursuit,"Action,Comedy,Crime",34600000.0,17100000.0,51700000.0
46487,tt3384976,6.5,Mr. X,"Biography,Documentary,Mystery",45000.0,5000000.0,5045000.0
46523,tt3470600,7.1,Sing,"Animation,Comedy,Family",270400000.0,363800000.0,634200000.0
46575,tt3640424,7.1,Allied,"Action,Drama,Romance",40100000.0,79400000.0,119500000.0
46609,tt3721936,7.0,American Honey,"Adventure,Drama,Romance",663000.0,1200000.0,1863000.0
46668,tt3890160,7.6,Baby Driver,"Action,Crime,Drama",107800000.0,119100000.0,226900000.0
46748,tt4169250,7.7,M.S. Dhoni: The Untold Story,"Biography,Drama,Sport",1800000.0,26000000.0,27800000.0
46828,tt4477536,4.5,Fifty Shades Freed,"Drama,Romance,Thriller",100400000.0,271500000.0,371900000.0
46848,tt4560436,6.1,Mile 22,"Action,Adventure,Thriller",36100000.0,30200000.0,66300000.0
46993,tt5074352,8.5,Dangal,"Action,Biography,Drama",12400000.0,290500000.0,302900000.0
47136,tt5523010,5.5,The Nutcracker and the Four Realms,"Adventure,Family,Fantasy",54900000.0,119100000.0,174000000.0
47162,tt5613834,6.3,A Gentleman,"Action,Comedy",410000.0,2500000.0,2910000.0
47191,tt5721088,4.4,Just Getting Started,"Action,Comedy",6100000.0,1600000.0,7700000.0
47397,tt0770828,7.1,Man of Steel,"Action,Adventure,Sci-Fi",291000000.0,377000000.0,668000000.0
47400,tt0787474,6.8,The Boxtrolls,"Adventure,Animation,Comedy",50800000.0,58400000.0,109200000.0
47404,tt0864835,6.8,Mr. Peabody & Sherman,"Adventure,Animation,Comedy",111500000.0,164200000.0,275700000.0
47415,tt1024648,7.7,Argo,"Biography,Drama,Thriller",136000000.0,96300000.0,232300000.0
47422,tt3717252,5.8,Underworld: Blood Wars,"Action,Adventure,Fantasy",30400000.0,50700000.0,81100000.0
47590,tt4196776,6.6,Jason Bourne,"Action,Thriller",162400000.0,253100000.0,415500000.0
47724,tt4669986,7.0,Loving,"Biography,Drama,Romance",7800000.0,5200000.0,13000000.0
47803,tt4982356,6.5,The Forest,"Drama,Fantasy,Horror",26600000.0,11000000.0,37600000.0
47828,tt5052448,7.7,Get Out,"Horror,Mystery,Thriller",176000000.0,79400000.0,255400000.0
48228,tt0947798,8.0,Black Swan,"Drama,Thriller",107000000.0,222400000.0,329400000.0
48247,tt1067774,5.8,Monte Carlo,"Adventure,Comedy,Family",23200000.0,16500000.0,39700000.0
48253,tt1164999,7.5,Biutiful,"Drama,Romance",5100000.0,20000000.0,25100000.0
48256,tt1192628,7.2,Rango,"Adventure,Animation,Comedy",123500000.0,122200000.0,245700000.0
48257,tt1213648,6.2,London Boulevard,"Crime,Drama",16100.0,4600000.0,4616100.0
48258,tt1214962,6.2,Seeking Justice,"Action,Crime,Drama",412000.0,11900000.0,12312000.0
48299,tt1430132,6.7,The Wolverine,"Action,Adventure,Sci-Fi",132600000.0,282300000.0,414900000.0
48303,tt1441951,6.8,Quartet,"Comedy,Drama",18400000.0,41100000.0,59500000.0
48311,tt1464174,4.4,"Big Mommas: Like Father, Like Son","Action,Comedy,Crime",37900000.0,44800000.0,82700000.0
48380,tt1600196,7.1,The Drop,"Crime,Drama",10700000.0,7900000.0,18600000.0
48390,tt1620719,6.3,Dabangg,"Action,Comedy,Crime",1300000.0,1700000.0,3000000.0
48393,tt1622979,5.9,Final Destination 5,Horror,42600000.0,115300000.0,157900000.0
48426,tt1661382,6.4,Grudge Match,"Comedy,Drama,Sport",29800000.0,15100000.0,44900000.0
48475,tt1712159,4.0,11-11-11,"Horror,Mystery,Thriller",32800.0,5700000.0,5732800.0
48560,tt1791528,6.7,Inherent Vice,"Comedy,Crime,Drama",8100000.0,6600000.0,14700000.0
48593,tt3606756,7.7,Incredibles 2,"Action,Adventure,Animation",608600000.0,634200000.0,1242800000.0
48684,tt3862750,5.6,The Perfect Guy,"Crime,Drama,Horror",57000000.0,3200000.0,60200000.0
48731,tt4046784,6.3,Maze Runner: The Scorch Trials,"Action,Sci-Fi,Thriller",81700000.0,230600000.0,312300000.0
48769,tt4126304,7.4,Cartel Land,Documentary,704000.0,422000.0,1126000.0
48984,tt4832640,7.1,Sultan,"Action,Drama,Sport",6200000.0,81100000.0,87300000.0
49039,tt5013056,7.9,Dunkirk,"Action,Drama,History",188000000.0,337200000.0,525200000.0
49144,tt5308322,6.5,Happy Death Day,"Horror,Mystery,Thriller",55700000.0,69800000.0,125500000.0
49408,tt1856101,8.0,Blade Runner 2049,"Drama,Mystery,Sci-Fi",92100000.0,167200000.0,259300000.0
49449,tt1921149,7.2,Trash,"Adventure,Crime,Drama",17500.0,4800000.0,4817500.0
49451,tt1922777,6.8,Sinister,"Horror,Mystery,Thriller",48100000.0,29600000.0,77700000.0
49472,tt1949548,5.1,Heroine,Drama,599000.0,7400000.0,7999000.0
49538,tt2062622,4.6,Postman Pat: The Movie,"Animation,Comedy,Family",1500.0,1300000.0,1301500.0
49610,tt2140479,7.3,The Accountant,"Action,Crime,Drama",86300000.0,68900000.0,155200000.0
49739,tt2316204,6.4,Alien: Covenant,"Horror,Sci-Fi,Thriller",74300000.0,166600000.0,240900000.0
49916,tt2614250,8.3,Rio,Documentary,143600000.0,341000000.0,484600000.0
49925,tt2637294,5.1,Hot Tub Time Machine 2,"Comedy,Mystery,Sci-Fi",12300000.0,767000.0,13067000.0
49953,tt2726560,7.1,The Longest Ride,"Drama,Romance",37400000.0,25500000.0,62900000.0
49998,tt2911666,7.4,John Wick,"Action,Crime,Thriller",43000000.0,45700000.0,88700000.0
50007,tt2938956,5.2,The Transporter Refueled,"Action,Adventure,Crime",16000000.0,56600000.0,72600000.0
50051,tt3065204,7.4,The Conjuring 2,"Drama,Horror,Mystery",102500000.0,217900000.0,320400000.0
50054,tt3079380,7.0,Spy,"Action,Comedy,Crime",110800000.0,124800000.0,235600000.0
50076,tt3127022,6.5,The Bookshop,Drama,1600000.0,9900000.0,11500000.0
50169,tt3387266,6.8,A United Kingdom,"Biography,Drama,Romance",3900000.0,9900000.0,13800000.0
50643,tt4824308,4.4,God's Not Dead 2,Drama,20800000.0,3700000.0,24500000.0
50692,tt4991978,3.9,Housefull,Family,1200000.0,1200000.0,2400000.0
50977,tt6040662,6.7,The Children Act,Drama,548000.0,17000000.0,17548000.0
51057,tt6277440,6.2,Badrinath Ki Dulhania,"Comedy,Drama,Romance",2000000.0,23200000.0,25200000.0
51133,tt0429493,6.8,The A-Team,"Action,Adventure,Thriller",77200000.0,100000000.0,177200000.0
51135,tt0435761,8.3,Toy Story 3,"Adventure,Animation,Comedy",415000000.0,652000000.0,1067000000.0
51137,tt0460890,6.3,The Only Living Boy in New York,Drama,624000.0,1900000.0,2524000.0
51138,tt0473075,6.6,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",90800000.0,245600000.0,336400000.0
51202,tt1935859,6.7,Miss Peregrine's Home for Peculiar Children,"Adventure,Drama,Fantasy",87200000.0,209200000.0,296400000.0
51213,tt1951265,6.6,The Hunger Games: Mockingjay - Part 1,"Action,Adventure,Sci-Fi",337100000.0,418200000.0,755300000.0
51222,tt1966604,7.5,The Imposter,"Biography,Crime,Documentary",898000.0,1100000.0,1998000.0
51312,tt2097298,7.4,"McFarland, USA","Biography,Drama,Sport",44500000.0,1200000.0,45700000.0
51398,tt2203939,6.0,The Other Woman,"Comedy,Romance",25400.0,427000.0,452400.0
51421,tt2233624,8.6,Kin,"Drama,Music",5700000.0,4300000.0,10000000.0
51454,tt2268016,5.6,Magic Mike XXL,"Comedy,Drama,Music",66000000.0,56500000.0,122500000.0
51489,tt2304771,7.1,Mandela: Long Walk to Freedom,"Biography,Drama,History",8300000.0,19000000.0,27300000.0
51491,tt2309260,4.2,The Gallows,"Horror,Mystery,Thriller",22800000.0,20200000.0,43000000.0
51533,tt2361509,7.1,The Intern,"Comedy,Drama",75800000.0,118800000.0,194600000.0
51551,tt2379713,6.8,Spectre,"Action,Adventure,Thriller",200100000.0,680600000.0,880700000.0
51631,tt2503944,6.6,Burnt,"Comedy,Drama",13700000.0,23000000.0,36700000.0
51651,tt2554274,6.5,Crimson Peak,"Drama,Fantasy,Horror",31100000.0,43600000.0,74700000.0
51710,tt2709768,6.5,The Secret Life of Pets,"Adventure,Animation,Comedy",368400000.0,507100000.0,875500000.0
51755,tt2872518,6.3,The Shack,"Drama,Fantasy",57400000.0,39600000.0,97000000.0
52011,tt3544112,8.0,Sing Street,"Comedy,Drama,Music",3200000.0,10400000.0,13600000.0
52014,tt3553976,7.9,Captain Fantastic,"Comedy,Drama",5900000.0,16900000.0,22800000.0
52045,tt3614530,4.1,Jem and the Holograms,"Adventure,Drama,Family",2200000.0,149000.0,2349000.0
52050,tt3623726,5.9,Ricki and the Flash,"Comedy,Drama,Music",26800000.0,14500000.0,41300000.0
52158,tt7125860,7.2,If Beale Street Could Talk,"Drama,Romance",14900000.0,5700000.0,20600000.0
52442,tt0454876,7.9,Life of Pi,"Adventure,Drama,Fantasy",125000000.0,484000000.0,609000000.0
52465,tt1242432,6.3,I Spit on Your Grave,"Horror,Thriller",93100.0,480000.0,573100.0
52467,tt1262416,6.2,Scream 4,"Horror,Mystery",38200000.0,59000000.0,97200000.0
52474,tt1305583,4.9,Our Family Wedding,"Comedy,Romance",20300000.0,1200000.0,21500000.0
52499,tt1392197,4.2,Marmaduke,"Comedy,Family",33600000.0,50100000.0,83700000.0
52501,tt1396218,6.0,Mr. Popper's Penguins,"Comedy,Family,Fantasy",68200000.0,119100000.0,187300000.0
52506,tt1405500,6.1,For Colored Girls,Drama,37700000.0,17300.0,37717300.0
52507,tt1412386,7.3,The Best Exotic Marigold Hotel,"Comedy,Drama,Romance",46400000.0,90400000.0,136800000.0
52511,tt1424381,6.4,Predators,"Action,Adventure,Sci-Fi",52000000.0,75200000.0,127200000.0
52520,tt1454468,7.7,Gravity,"Drama,Sci-Fi,Thriller",274100000.0,449100000.0,723200000.0
52528,tt1477834,7.1,Aquaman,"Action,Adventure,Fantasy",335100000.0,812700000.0,1147800000.0
52536,tt1487118,6.3,Chalet Girl,"Comedy,Romance,Sport",1700.0,1700000.0,1701700.0
52552,tt1524930,6.1,Vacation,"Adventure,Comedy",58900000.0,46000000.0,104900000.0
52569,tt1549920,6.4,The Last Stand,"Action,Thriller",12100000.0,36300000.0,48400000.0
52577,tt1564349,6.9,Dolphin Tale,"Drama,Family",72300000.0,23100000.0,95400000.0
52584,tt1572311,2.6,Tees Maar Khan,"Comedy,Crime",1100000.0,1400000.0,2500000.0
52595,tt1596345,7.0,Pawn Sacrifice,"Biography,Drama,Sport",2400000.0,3100000.0,5500000.0
52636,tt1650043,6.6,Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",52700000.0,19700000.0,72400000.0
52647,tt1667353,5.6,Mirror Mirror,"Adventure,Comedy,Drama",64900000.0,118100000.0,183000000.0
52717,tt1748122,7.8,Moonrise Kingdom,"Adventure,Comedy,Drama",45500000.0,22800000.0,68300000.0
52761,tt1790809,6.6,Pirates of the Caribbean: Dead Men Tell No Tales,"Action,Adventure,Fantasy",172600000.0,622300000.0,794900000.0
52765,tt1800246,6.2,That Awkward Moment,"Comedy,Romance",26100000.0,14400000.0,40500000.0
52832,tt3799694,7.4,The Nice Guys,"Action,Comedy,Crime",36300000.0,26500000.0,62800000.0
52923,tt4030600,4.3,The Bye Bye Man,"Drama,Fantasy,Horror",22400000.0,4300000.0,26700000.0
52960,tt4136084,6.8,Florence Foster Jenkins,"Biography,Comedy,Drama",27400000.0,21500000.0,48900000.0
52979,tt4191054,5.8,Strange Magic,"Adventure,Animation,Comedy",12400000.0,1200000.0,13600000.0
53026,tt4360484,5.9,The Joneses,"Biography,Documentary",1500000.0,5500000.0,7000000.0
53087,tt4602066,6.2,The Catcher Was a Spy,"Biography,Drama,War",725000.0,229000.0,954000.0
53098,tt4649416,6.1,Almost Christmas,"Comedy,Drama",42200000.0,422000.0,42622000.0
53148,tt4846340,7.8,Hidden Figures,"Biography,Drama,History",169600000.0,66300000.0,235900000.0
53253,tt5270948,6.5,Chappaquiddick,"Drama,History,Thriller",17400000.0,591000.0,17991000.0
53375,tt5792490,6.5,Antonio Lopez 1970: Sex Fashion & Disco,"Biography,Documentary",43200.0,30000.0,73200.0
53512,tt6322922,6.3,An Inconvenient Sequel: Truth to Power,Documentary,3500000.0,1900000.0,5400000.0
53608,tt0435651,6.5,The Giver,"Drama,Romance,Sci-Fi",45100000.0,21900000.0,67000000.0
53609,tt0455407,6.5,The Crazies,"Horror,Thriller",39100000.0,15700000.0,54800000.0
53614,tt1013860,5.1,Dylan Dog: Dead of Night,"Action,Comedy,Crime",1200000.0,3400000.0,4600000.0
53625,tt1086772,6.5,Blended,"Comedy,Romance",46300000.0,81700000.0,128000000.0
53635,tt1185416,5.6,When in Rome,"Comedy,Romance",32700000.0,10400000.0,43100000.0
53654,tt1285016,7.7,The Social Network,"Biography,Drama",97000000.0,128000000.0,225000000.0
53662,tt1321860,6.7,The Beaver,Drama,971000.0,6300000.0,7271000.0
53677,tt1385826,7.1,The Adjustment Bureau,"Romance,Sci-Fi,Thriller",62500000.0,65400000.0,127900000.0
53683,tt1408101,7.7,Star Trek Into Darkness,"Action,Adventure,Sci-Fi",228800000.0,238600000.0,467400000.0
53687,tt1426329,6.2,Lovelace,"Biography,Drama",357000.0,1200000.0,1557000.0
53716,tt1496040,2.6,We Are Family,"Comedy,Drama",638000.0,393000.0,1031000.0
53765,tt1586265,5.7,What to Expect When You're Expecting,"Comedy,Drama,Romance",41200000.0,43200000.0,84400000.0
53789,tt1617661,5.3,Jupiter Ascending,"Action,Adventure,Sci-Fi",47400000.0,136600000.0,184000000.0
53796,tt1628841,5.2,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",103100000.0,286500000.0,389600000.0
53831,tt1677720,7.5,Ready Player One,"Action,Adventure,Sci-Fi",137700000.0,445200000.0,582900000.0
53982,tt3715320,6.6,Irrational Man,"Comedy,Drama",4000000.0,23400000.0,27400000.0
54128,tt4158624,5.8,3 Generations,Drama,156000.0,375000.0,531000.0
54143,tt4180008,4.4,Gringo,Drama,5000000.0,6000000.0,11000000.0
54165,tt4218572,7.0,Widows,"Crime,Drama,Thriller",42400000.0,33600000.0,76000000.0
54202,tt4341582,7.4,Queen of Katwe,"Biography,Drama,Sport",8900000.0,1500000.0,10400000.0
54424,tt5140878,6.5,Annabelle: Creation,"Horror,Mystery,Thriller",102100000.0,204400000.0,306500000.0
54591,tt5726616,7.9,Call Me by Your Name,"Drama,Romance",18100000.0,23800000.0,41900000.0
54749,tt0376136,6.2,The Rum Diary,"Comedy,Drama",13100000.0,10800000.0,23900000.0
54750,tt0431021,5.9,The Possession,"Horror,Mystery,Thriller",49100000.0,36300000.0,85400000.0
54753,tt0480255,6.4,The Losers,"Action,Adventure,Crime",23600000.0,5800000.0,29400000.0
54796,tt1860213,5.9,Dirty Grandpa,Comedy,35600000.0,58500000.0,94100000.0
54798,tt1860353,6.4,Turbo,"Adventure,Animation,Comedy",83000000.0,199500000.0,282500000.0
54949,tt2112096,5.4,Absolutely Fabulous: The Movie,"Comedy,Crime",4800000.0,33100000.0,37900000.0
55053,tt2241351,6.5,Money Monster,"Crime,Drama,Thriller",41000000.0,52300000.0,93300000.0
55119,tt2312718,6.5,Homefront,"Action,Thriller",20200000.0,22900000.0,43100000.0
55182,tt2398241,6.0,Smurfs: The Lost Village,"Adventure,Animation,Comedy",45000000.0,152200000.0,197200000.0
55219,tt2465146,5.8,And So It Goes,"Comedy,Drama,Romance",15200000.0,10200000.0,25400000.0
55240,tt2510894,6.7,Hotel Transylvania 2,"Animation,Comedy,Family",169700000.0,305100000.0,474800000.0
55261,tt2555736,6.6,The Second Best Exotic Marigold Hotel,"Comedy,Drama",33100000.0,52900000.0,86000000.0
55381,tt2872750,7.4,Shaun the Sheep Movie,"Adventure,Animation,Comedy",19400000.0,86800000.0,106200000.0
55465,tt3104988,7.0,Crazy Rich Asians,"Comedy,Romance",174500000.0,64000000.0,238500000.0
55668,tt3622592,6.3,Paper Towns,"Comedy,Drama,Mystery",32000000.0,53500000.0,85500000.0
55678,tt1027718,6.2,Wall Street: Money Never Sleeps,Drama,52500000.0,82300000.0,134800000.0
55685,tt1135084,6.2,Takers,"Action,Crime,Thriller",57700000.0,11300000.0,69000000.0
55687,tt1181791,6.4,Black Death,"Action,Adventure,Drama",22600.0,243000.0,265600.0
55690,tt1213012,5.3,Alpha and Omega,"Adventure,Animation,Comedy",25100000.0,25400000.0,50500000.0
55694,tt1244754,7.2,Conviction,"Biography,Crime,Drama",6800000.0,2900000.0,9700000.0
55698,tt1259521,7.0,The Cabin in the Woods,Horror,42100000.0,24400000.0,66500000.0
55700,tt1268799,6.3,A Very Harold & Kumar 3D Christmas,"Adventure,Comedy",35100000.0,326000.0,35426000.0
55706,tt1294136,5.2,As Good as Dead,"Crime,Thriller",2000.0,53600.0,55600.0
55721,tt1366344,5.7,The Sitter,Comedy,30400000.0,4500000.0,34900000.0
55730,tt1392744,4.7,Chance Pe Dance,"Comedy,Drama,Musical",169000.0,24300.0,193300.0
55735,tt1403865,7.6,True Grit,"Adventure,Drama,Western",171200000.0,81000000.0,252200000.0
55739,tt1412528,5.8,Table 19,"Comedy,Drama,Romance",3600000.0,1400000.0,5000000.0
55744,tt1430615,6.5,Big Miracle,"Biography,Drama,Family",20200000.0,4600000.0,24800000.0
55756,tt1470827,6.4,Monsters,"Drama,Sci-Fi,Thriller",237000.0,4000000.0,4237000.0
55764,tt1486190,6.2,Tamara Drewe,"Comedy,Drama,Romance",560000.0,11400000.0,11960000.0
55793,tt1542852,6.9,Carancho,"Crime,Drama,Romance",85500.0,3900000.0,3985500.0
55820,tt1602098,6.7,Albert Nobbs,"Drama,Romance",3000000.0,2600000.0,5600000.0
55833,tt1623288,7.0,ParaNorman,"Adventure,Animation,Comedy",56000000.0,51100000.0,107100000.0
55845,tt1638002,7.2,"Love, Rosie","Comedy,Romance",20400.0,25600000.0,25620400.0
55847,tt1638362,7.4,Client 9: The Rise and Fall of Eliot Spitzer,Documentary,189000.0,3500.0,192500.0
55850,tt1640680,7.5,Armadillo,"Documentary,War",14600.0,2000000.0,2014600.0
55855,tt1646971,7.8,How to Train Your Dragon 2,"Action,Adventure,Animation",177000000.0,444500000.0,621500000.0
55887,tt1686821,5.5,Vampire Academy,"Action,Comedy,Drama",7800000.0,7600000.0,15400000.0
55902,tt1702443,1.6,Justin Bieber: Never Say Never,"Documentary,Music",73000000.0,26000000.0,99000000.0
55939,tt1742044,6.8,Jersey Boys,"Biography,Drama,Music",47000000.0,20600000.0,67600000.0
55963,tt1764651,6.6,The Expendables 2,"Action,Adventure,Thriller",85000000.0,229900000.0,314900000.0
55985,tt1790864,6.8,The Maze Runner,"Action,Mystery,Sci-Fi",102400000.0,245900000.0,348300000.0
56194,tt4160708,7.1,Don't Breathe,"Crime,Horror,Thriller",89200000.0,67900000.0,157100000.0
56257,tt4411596,6.0,My Cousin Rachel,"Drama,Mystery,Romance",2700000.0,6500000.0,9200000.0
56323,tt4669788,6.9,On the Basis of Sex,"Biography,Drama",24600000.0,13600000.0,38200000.0
56330,tt4687848,5.9,Railroad Tigers,"Action,Comedy,War",218000.0,102000000.0,102218000.0
56370,tt4849438,8.3,Baahubali 2: The Conclusion,"Action,Drama",20200000.0,234000000.0,254200000.0
56423,tt5028340,6.9,Mary Poppins Returns,"Comedy,Family,Fantasy",172000000.0,177600000.0,349600000.0
56438,tt5083738,7.6,The Favourite,"Biography,Drama,History",34400000.0,61600000.0,96000000.0
56805,tt6452574,7.9,Sanju,"Biography,Drama",7900000.0,63600000.0,71500000.0
56822,tt1067583,6.9,Water for Elephants,"Drama,Romance",58700000.0,58400000.0,117100000.0
